"Name","Best/Val_acc","Best/Val_loss","ID","State","Notes","User","Tags","Created","Runtime","Sweep","admin.config_path","admin.dataset","admin.exp_no","admin.model","admin.recover","admin.save_path","admin.seed","admin.split","backbone_init_lr","backbone_weight_decay","batch_size","classifier_init_lr","classifier_weight_decay","data.frame_size","data.strict_size","data.target_length","data.test_augs.frame_size","data.test_augs.norm_dict.mean","data.test_augs.norm_dict.std","data.test_augs.normalise","data.test_augs.spatial_aug","data.test_augs.strict_size","data.test_augs.target_length","data.test_augs.temporal_aug","data.train_augs.frame_size","data.train_augs.norm_dict.mean","data.train_augs.norm_dict.std","data.train_augs.normalise","data.train_augs.spatial_aug","data.train_augs.strict_size","data.train_augs.target_length","data.train_augs.temporal_aug","drop_p","end_factor","eps","eta_min","frame_size","hflip_p","magnitude","max_epoch","max_wobble","min_delta","model_params.drop_p","model_params.type","num_magnitude_bins","num_ops","optimizer.backbone_init_lr","optimizer.backbone_weight_decay","optimizer.classifier_init_lr","optimizer.classifier_weight_decay","optimizer.eps","patience","scheduler.eta_min","scheduler.t0","scheduler.tmult","scheduler.type","scheduler.warm_up.end_factor","scheduler.warm_up.start_factor","scheduler.warm_up.warmup_epochs","start_factor","stopping.metric","stopping.min_delta","stopping.mode","stopping.patience","stopping.phase","stopping.type","t0","target_length","tmult","training.batch_size","training.batch_size_equivalent","training.max_epoch","training.update_per_step","update_per_step","warmup_epochs","Accuracy/Train","Accuracy/Train_Step","Accuracy/Val","Epoch","Loss/Train","Loss/Train_Step","Loss/Val","Patience count","Step"
"S3D_asl100_53z3yv60","77.51479289940828","0.8588747174590496","53z3yv60","finished","-","","","2026-08-16T15:23:56.000Z","5693","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","53z3yv60","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/53z3yv60/checkpoints","42","asl100","0.000362525415794275","0.0014877991019446974","8","0.00023531517520593173","0.000036003425356201874","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""max_wobble"":0,""target_length"":32,""type"":""uniform""}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.25226765491346415,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""type"":""RANDAUGMENT"",""num_ops"":3,""magnitude"":13,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""type"":""chunked"",""max_wobble"":3,""target_length"":32}]","0.22258569123964825","1","0.000006842048589566707","0","224","0.25226765491346415","13","200","3","0.01","0.22258569123964825","supervised","31","3","0.000362525415794275","0.0014877991019446974","0.00023531517520593173","0.000036003425356201874","0.000006842048589566707","20","0","10","2","CosineAnnealingWarmRestarts","1","0.1356840408044871","5","0.1356840408044871","loss","0.01","min","20","val","early_stopper","10","32","2","8","8","200","1","1","5","96.3245492371706","92.5","64.79289940828403","52","0.12777121791851173","0.2110997716896236","1.6189274180419964","20","9410"
"S3D_asl100_mvj8nty0","51.18343195266272","4.1385409504439705","mvj8nty0","failed","-","","","2026-08-16T14:54:46.000Z","1704","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","mvj8nty0","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/mvj8nty0/checkpoints","42","asl100","0.0000308308597429586","0.000428697789257707","8","0.005541774784531847","0.01461757883655661","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""HORIZONTAL_FLIP"",""p"":0.19589893838674},{""type"":""Centre_crop"",""frame_size"":224},{""type"":""RANDAUGMENT"",""num_ops"":1,""magnitude"":11,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""type"":""chunked"",""max_wobble"":6,""target_length"":32}]","0.293373244359676","1","9.150861740691544e-7","0","224","0.19589893838674","11","200","6","0.01","0.293373244359676","supervised","31","1","0.0000308308597429586","0.000428697789257707","0.005541774784531847","0.01461757883655661","9.150861740691544e-7","20","0","35","2","CosineAnnealingWarmRestarts","1","0.02981303250676525","8","0.02981303250676525","loss","0.01","min","20","val","early_stopper","35","32","2","8","8","200","1","1","8","77.04576976421636","85","47.633136094674555","15","0.9839963832516198","0.6390575467841699","6.50616413569558","12","2810"
"S3D_asl100_pogr46pm","47.928994082840234","3.284685912072232","pogr46pm","failed","-","","","2026-08-16T14:54:06.000Z","10982","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","pogr46pm","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/pogr46pm/checkpoints","42","asl100","0.0005619971976571619","0.00806226460348076","8","0.005379696776396118","0.000011274307395841745","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""max_wobble"":0,""target_length"":32,""type"":""uniform""}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.017259255454717237,""type"":""HORIZONTAL_FLIP""},{""frame_size"":224,""type"":""Centre_crop""},{""num_magnitude_bins"":31,""type"":""RANDAUGMENT"",""num_ops"":3,""magnitude"":8,""interpolation"":""bilinear""}]","true","32","[{""type"":""chunked"",""max_wobble"":0,""target_length"":32}]","0.36121967711361536","1","0.00009993033016569722","0","224","0.017259255454717237","8","200","0","0.01","0.36121967711361536","supervised","31","3","0.0005619971976571619","0.00806226460348076","0.005379696776396118","0.000011274307395841745","0.00009993033016569722","20","0","38","1","CosineAnnealingWarmRestarts","1","0.4143386230074411","0","0.4143386230074411","loss","0.01","min","20","val","early_stopper","38","32","1","8","8","200","1","1","0","74.20249653259361","80","47.928994082840234","15","0.8595422405475717","0.7569872297346592","3.845133311499916","2","2800"
"S3D_asl100_drdgg571","33.72781065088758","3.0834547567722206","drdgg571","failed","-","","","2026-08-16T14:25:53.000Z","1693","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","drdgg571","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/drdgg571/checkpoints","42","asl100","0.0007357921914153822","0.0004820276778385094","8","0.000008777351708908756","0.009410132917931106","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.23811347820578763,""type"":""HORIZONTAL_FLIP""},{""frame_size"":224,""type"":""Centre_crop""},{""num_ops"":6,""magnitude"":6,""interpolation"":""bilinear"",""num_magnitude_bins"":31,""type"":""RANDAUGMENT""}]","true","32","[{""type"":""chunked"",""max_wobble"":6,""target_length"":32}]","0.6389200296861018","1","0.0007070307151105864","0","224","0.23811347820578763","6","200","6","0.01","0.6389200296861018","supervised","31","6","0.0007357921914153822","0.0004820276778385094","0.000008777351708908756","0.009410132917931106","0.0007070307151105864","20","0","35","1","CosineAnnealingWarmRestarts","1","0.013270363892562278","8","0.013270363892562278","loss","0.01","min","20","val","early_stopper","35","32","1","8","8","200","1","1","8","59.01525658807212","62.5","33.72781065088758","15","1.7189547311251108","1.5793617486953735","3.0834547567722206","0","2750"
"S3D_asl100_ce76gjrk","41.71597633136095","2.3463775006017147","ce76gjrk","failed","-","","","2026-08-16T14:25:07.000Z","19324","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","ce76gjrk","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/ce76gjrk/checkpoints","42","asl100","0.000032402405086346403","0.08391962222475244","8","0.00003193698884377306","0.00006551354089447185","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""HORIZONTAL_FLIP"",""p"":0.3988684410866952},{""type"":""Centre_crop"",""frame_size"":224},{""type"":""RANDAUGMENT"",""num_ops"":1,""magnitude"":8,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""type"":""chunked"",""max_wobble"":6,""target_length"":32}]","0.3435801638609727","1","0.00008693821629475344","0","224","0.3988684410866952","8","200","6","0.01","0.3435801638609727","supervised","31","1","0.000032402405086346403","0.08391962222475244","0.00003193698884377306","0.00006551354089447185","0.00008693821629475344","20","0","18","1","CosineAnnealingWarmRestarts","1","0.00416898122513268","5","0.00416898122513268","loss","0.01","min","20","val","early_stopper","18","32","1","8","8","200","1","1","5","55.89459084604716","57.5","41.71597633136095","15","2.6400110308241085","2.6088530302047728","2.3463775006017147","0","2810"
"S3D_asl100_kwrxio8n","46.44970414201183","2.1155159003322956","kwrxio8n","failed","-","","","2026-08-16T13:56:52.000Z","1695","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","kwrxio8n","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/kwrxio8n/checkpoints","42","asl100","0.0004521245385157485","0.03344909397775624","8","0.000006840856050975392","0.08155573961703146","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""max_wobble"":0,""target_length"":32,""type"":""uniform""}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.31209957457849,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""type"":""RANDAUGMENT"",""num_ops"":3,""magnitude"":14,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""type"":""chunked"",""max_wobble"":0,""target_length"":32}]","0.3783621587766599","1","0.00032091300494948275","0","224","0.31209957457849","14","200","0","0.01","0.3783621587766599","supervised","31","3","0.0004521245385157485","0.03344909397775624","0.000006840856050975392","0.08155573961703146","0.00032091300494948275","20","0","40","1","CosineAnnealingWarmRestarts","1","0.03748535981707852","5","0.03748535981707852","loss","0.01","min","20","val","early_stopper","40","32","1","8","8","200","1","1","5","73.50901525658807","77.5","46.44970414201183","15","1.2443955495188868","1.0791767597198487","2.1155159003322956","0","2790"
"S3D_asl100_y3l8bep4","60.650887573964496","1.9269772480758645","y3l8bep4","failed","-","","","2026-08-16T10:47:55.000Z","1690","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","y3l8bep4","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/y3l8bep4/checkpoints","42","asl100","0.00004847312204340602","0.00041714345946007266","8","0.0017494518471328191","0.000011313868378498186","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.12881103239231567,""type"":""HORIZONTAL_FLIP""},{""frame_size"":224,""type"":""Centre_crop""},{""type"":""RANDAUGMENT"",""num_ops"":6,""magnitude"":3,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""type"":""chunked"",""max_wobble"":1,""target_length"":32}]","0.39124473038166296","1","0.0000903500204872584","0","224","0.12881103239231567","3","200","1","0.01","0.39124473038166296","supervised","31","6","0.00004847312204340602","0.00041714345946007266","0.0017494518471328191","0.000011313868378498186","0.0000903500204872584","20","0","31","1","CosineAnnealingWarmRestarts","1","0.00550151619646365","0","0.00550151619646365","loss","0.01","min","20","val","early_stopper","31","32","1","8","8","200","1","1","0","89.94452149791955","93.75","60.650887573964496","15","0.3646936761047407","0.31504694297909736","1.929024360382344","1","2760"
"S3D_asl100_vq1639h0","54.4378698224852","4.296885149966727","vq1639h0","failed","-","","","2026-08-16T10:47:07.000Z","24064","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","vq1639h0","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/vq1639h0/checkpoints","42","asl100","0.000036875740949321","0.0005303463484398432","8","0.008199502720470217","0.00005506449102043085","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.4736537065194194,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""type"":""RANDAUGMENT"",""num_ops"":4,""magnitude"":4,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""max_wobble"":7,""target_length"":32,""type"":""chunked""}]","0.13493348656419724","1","0.000001243960249173512","0","224","0.4736537065194194","4","200","7","0.01","0.13493348656419724","supervised","31","4","0.000036875740949321","0.0005303463484398432","0.008199502720470217","0.00005506449102043085","0.000001243960249173512","20","0","17","1","CosineAnnealingWarmRestarts","1","0.0013069145851218457","8","0.0013069145851218457","loss","0.01","min","20","val","early_stopper","17","32","1","8","8","200","1","1","8","71.98335644937586","77.5","54.4378698224852","15","1.3748036257873564","1.0052056342363358","5.832263473463306","12","2840"
"S3D_asl100_rz5q8ww2","55.02958579881657","2.066965998444962","rz5q8ww2","failed","-","","","2026-08-16T10:18:47.000Z","1700","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","rz5q8ww2","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/rz5q8ww2/checkpoints","42","asl100","0.000018084001092047055","0.000014300629974943233","8","0.0013268281732022212","0.000014948435809496192","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.25447761151582277,""type"":""HORIZONTAL_FLIP""},{""frame_size"":224,""type"":""Centre_crop""},{""type"":""RANDAUGMENT"",""num_ops"":6,""magnitude"":9,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""type"":""chunked"",""max_wobble"":5,""target_length"":32}]","0.42702028853048535","1","0.00013972933606179867","0","224","0.25447761151582277","9","200","5","0.01","0.42702028853048535","supervised","31","6","0.000018084001092047055","0.000014300629974943233","0.0013268281732022212","0.000014948435809496192","0.00013972933606179867","20","0","23","2","CosineAnnealingWarmRestarts","1","0.27531157228416286","5","0.27531157228416286","loss","0.01","min","20","val","early_stopper","23","32","2","8","8","200","1","1","5","63.38418862690707","71.25","55.02958579881657","15","1.2797522199302704","1.0599027127027512","2.066965998444962","0","2770"
"S3D_asl100_ecqod8ut","73.37278106508876","1.0019522203013382","ecqod8ut","failed","-","","","2026-08-16T10:18:07.000Z","13082","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","ecqod8ut","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/ecqod8ut/checkpoints","42","asl100","0.00007794458762568327","0.03920836932917048","8","0.00006176613121824028","0.0016893923184403863","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""max_wobble"":0,""target_length"":32,""type"":""uniform""}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""HORIZONTAL_FLIP"",""p"":0.3303349811112934},{""type"":""Centre_crop"",""frame_size"":224},{""magnitude"":9,""interpolation"":""bilinear"",""num_magnitude_bins"":31,""type"":""RANDAUGMENT"",""num_ops"":6}]","true","32","[{""type"":""chunked"",""max_wobble"":1,""target_length"":32}]","0.4555947742448033","1","0.00010375841290627202","0","224","0.3303349811112934","9","200","1","0.01","0.4555947742448033","supervised","31","6","0.00007794458762568327","0.03920836932917048","0.00006176613121824028","0.0016893923184403863","0.00010375841290627202","20","0","12","1","CosineAnnealingWarmRestarts","1","0.34471763576048386","8","0.34471763576048386","loss","0.01","min","20","val","early_stopper","12","32","1","8","8","200","1","1","8","94.86823855755894","97.5","63.31360946745562","45","0.31556770875119966","0.3351007290184498","1.3916874241618944","1","8230"
"S3D_asl100_as75jyow","48.5207100591716","1.9119697554347947","as75jyow","failed","-","","","2026-08-16T09:49:46.000Z","1701","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","as75jyow","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/as75jyow/checkpoints","42","asl100","0.00004717363058395211","0.000056995479329313795","8","0.00004759695121921284","0.00002311798110268339","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.4852433398695874,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""type"":""RANDAUGMENT"",""num_ops"":4,""magnitude"":11,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""type"":""chunked"",""max_wobble"":2,""target_length"":32}]","0.3001159898824423","1","0.0000014446575505518749","0","224","0.4852433398695874","11","200","2","0.01","0.3001159898824423","supervised","31","4","0.00004717363058395211","0.000056995479329313795","0.00004759695121921284","0.00002311798110268339","0.0000014446575505518749","20","0","28","2","CosineAnnealingWarmRestarts","1","0.042000536176265826","2","0.042000536176265826","loss","0.01","min","20","val","early_stopper","28","32","2","8","8","200","1","1","2","59.778085991678225","67.5","48.5207100591716","15","2.050888189165007","1.9271236181259157","1.9119697554347947","0","2800"
"S3D_asl100_o4iqkid7","67.15976331360947","1.3006634289859589","o4iqkid7","failed","-","","","2026-08-16T05:48:48.000Z","4999","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","o4iqkid7","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/o4iqkid7/checkpoints","42","asl100","0.00002967916728684088","0.01088817618001607","8","0.00020916070087310053","0.00002866325988566222","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.16307382153969469,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""num_magnitude_bins"":31,""type"":""RANDAUGMENT"",""num_ops"":6,""magnitude"":15,""interpolation"":""bilinear""}]","true","32","[{""type"":""chunked"",""max_wobble"":4,""target_length"":32}]","0.44331430620372625","1","0.0000022050762361402065","0","224","0.16307382153969469","15","200","4","0.01","0.44331430620372625","supervised","31","6","0.00002967916728684088","0.01088817618001607","0.00020916070087310053","0.00002866325988566222","0.0000022050762361402065","20","0","26","2","CosineAnnealingWarmRestarts","1","0.45243385057914465","2","0.45243385057914465","loss","0.01","min","20","val","early_stopper","26","32","2","8","8","200","1","1","2","83.14840499306518","85","65.68047337278107","45","0.691872791385849","0.6756487429141999","1.3006634289859589","0","8190"
"S3D_asl100_d9pu2mro","76.33136094674556","1.1043773162917727","d9pu2mro","finished","-","","","2026-08-16T05:48:08.000Z","24205","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","d9pu2mro","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/d9pu2mro/checkpoints","42","asl100","0.0002806388780069738","0.00003332856825976585","8","0.004382355083658065","0.00003820160317632147","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""frame_size"":224,""type"":""Centre_crop""}]","true","32","[{""target_length"":32,""type"":""uniform"",""max_wobble"":0}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.489227220462647,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""num_magnitude_bins"":31,""type"":""RANDAUGMENT"",""num_ops"":3,""magnitude"":8,""interpolation"":""bilinear""}]","true","32","[{""max_wobble"":2,""target_length"":32,""type"":""chunked""}]","0.10448075280442436","1","0.00002216658315156462","0","224","0.489227220462647","8","200","2","0.01","0.10448075280442436","supervised","31","3","0.0002806388780069738","0.00003332856825976585","0.004382355083658065","0.00003820160317632147","0.00002216658315156462","20","0","23","2","CosineAnnealingWarmRestarts","1","0.002553228746988299","2","0.002553228746988299","loss","0.01","min","20","val","early_stopper","23","32","2","8","8","200","1","1","2","93.13453536754508","93.75","51.4792899408284","41","0.20231300921808415","0.1844487553462386","3.3448623838630067","20","7420"
"S3D_asl100_3gdoxnvi","39.94082840236686","2.2301798202697576","3gdoxnvi","failed","-","","","2026-08-16T05:19:51.000Z","1698","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","3gdoxnvi","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/3gdoxnvi/checkpoints","42","asl100","0.00002248405422524584","0.06288811710032939","8","0.0000709737642484985","0.032968697650402536","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""HORIZONTAL_FLIP"",""p"":0.2738961764833451},{""type"":""Centre_crop"",""frame_size"":224},{""type"":""RANDAUGMENT"",""num_ops"":4,""magnitude"":13,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""max_wobble"":4,""target_length"":32,""type"":""chunked""}]","0.4940530296287602","1","0.000002252930691180963","0","224","0.2738961764833451","13","200","4","0.01","0.4940530296287602","supervised","31","4","0.00002248405422524584","0.06288811710032939","0.0000709737642484985","0.032968697650402536","0.000002252930691180963","20","0","38","2","CosineAnnealingWarmRestarts","1","0.007255077626577931","2","0.007255077626577931","loss","0.01","min","20","val","early_stopper","38","32","2","8","8","200","1","1","2","38.141470180305134","48.75","39.94082840236686","15","2.8103998616730457","2.6711448669433593","2.2301798202697576","0","2800"
"S3D_asl100_38o3buq6","75.7396449704142","0.945852667977758","38o3buq6","finished","-","","","2026-08-16T05:19:10.000Z","11197","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","38o3buq6","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/38o3buq6/checkpoints","42","asl100","0.00045744903627598424","0.0041336647219297334","8","0.00002219660017633994","0.00002802648381245628","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.061887033515107215,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""num_magnitude_bins"":31,""type"":""RANDAUGMENT"",""num_ops"":4,""magnitude"":15,""interpolation"":""bilinear""}]","true","32","[{""type"":""chunked"",""max_wobble"":4,""target_length"":32}]","0.2138602285380769","1","0.00003577206214352067","0","224","0.061887033515107215","15","200","4","0.01","0.2138602285380769","supervised","31","4","0.00045744903627598424","0.0041336647219297334","0.00002219660017633994","0.00002802648381245628","0.00003577206214352067","20","0","15","2","CosineAnnealingWarmRestarts","1","0.46221972486922647","5","0.46221972486922647","loss","0.01","min","20","val","early_stopper","15","32","2","8","8","200","1","1","5","96.3245492371706","97.29729729729728","75.44378698224853","40","0.1745555155165235","0.20877540514275833","0.9799943580159952","20","7240"
"S3D_asl100_i2lwq4u8","30.76923076923077","2.7204132295027725","i2lwq4u8","failed","-","","","2026-08-16T04:50:48.000Z","1702","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","i2lwq4u8","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/i2lwq4u8/checkpoints","42","asl100","0.00003155131882392385","0.008390350726831197","8","0.000012145386488950334","0.010749033804256214","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.18838553170127553,""type"":""HORIZONTAL_FLIP""},{""frame_size"":224,""type"":""Centre_crop""},{""type"":""RANDAUGMENT"",""num_ops"":6,""magnitude"":7,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""target_length"":32,""type"":""chunked"",""max_wobble"":3}]","0.35045527189818604","1","0.00004888816550979346","0","224","0.18838553170127553","7","200","3","0.01","0.35045527189818604","supervised","31","6","0.00003155131882392385","0.008390350726831197","0.000012145386488950334","0.010749033804256214","0.00004888816550979346","20","0","26","1","CosineAnnealingWarmRestarts","1","0.004674026997804384","0","0.004674026997804384","loss","0.01","min","20","val","early_stopper","26","32","1","8","8","200","1","1","0","38.07212205270458","45","30.76923076923077","15","3.195786588565652","3.0594454050064086","2.7204132295027725","0","2780"
"S3D_asl100_lowd9ak3","73.37278106508876","1.0362350307027204","lowd9ak3","failed","-","","","2026-08-16T04:50:08.000Z","17938","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","lowd9ak3","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/lowd9ak3/checkpoints","42","asl100","0.00008626119714939058","0.00450512991723371","8","0.00023973331054582812","0.022444838929491423","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.18598855000649744,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""type"":""RANDAUGMENT"",""num_ops"":4,""magnitude"":4,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""type"":""chunked"",""max_wobble"":6,""target_length"":32}]","0.6844599015665773","1","0.000010723046399699243","0","224","0.18598855000649744","4","200","6","0.01","0.6844599015665773","supervised","31","4","0.00008626119714939058","0.00450512991723371","0.00023973331054582812","0.022444838929491423","0.000010723046399699243","20","0","35","2","CosineAnnealingWarmRestarts","1","0.01780086707301404","0","0.01780086707301404","loss","0.01","min","20","val","early_stopper","35","32","2","8","8","200","1","1","0","95.83911234396672","96.25","60.35502958579882","45","0.18034785147110485","0.14819437656551598","1.5596701187326554","14","8190"
